HNetID,VIN,Stock #,Stock-Type,Year,Make,Model,Model-No,Model-Type,Transmission,Trim-Level,# of Doors,Mileage,# of Cyl,Engine,Drivetrain,Ext. Color,Int. Color,Invoice Price,Retail Price,Book Value,Selling Price,Entry Date,Certified,Description,Options,Wheelbase,Commercial
2122511,KNDPB3AC8F7708953,K20005,NEW,2015,KIA,SPORTAGE,42222/010,MP,,,,4,,G4KJEH65158,,BAH_TWILIGHT_BLUE/BAH_TWILIGHT_BLUE,,22129.00,22760.00,,22760.00,10/10/14,,,CF,,
2122511,KNDPBCAC2F7771241,K20660,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,10,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,5XXGM4A74FG455690,K20529,NEW,2015,KIA,OPTIMA,53222/025,SD,AUTOMATIC,,,5,,,,SMOKEY_BLUE/SMOKEY_BLUE,,22998.00,23775.00,,23775.00,03/13/15,,,CF CKG DSA,,
2122511,KNADN4A37F6466031,K20268,NEW,2015,KIA,RIO,31462/020,SEDAN,,,,5,,G4FDES79139,,3D/BRIGHT_SILVER,,18559.00,19450.00,,19450.00,12/01/14,,,CF CNP S4,,
2122511,KNDPBCAC0F7781170,K20923,NEW,2015,KIA,SPORTAGE,42422/020,MP,AUTOMATIC,,,14,,,,TWILIGHT_BLUE/TWILIGHT_BLUE,,25318.00,26160.00,,26160.00,04/27/15,,,CF CT PKG UVH WL,,
2122511,KNDPBCAC9F7748359,K20792,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,8,,,,MINERAL_SILVER/MINERAL_SILVER,,23763.00,24475.00,,24475.00,04/08/15,,,CF CN,,
2122511,KNAFX4A81F5323130,K20006,NEW,2015,KIA,Forte,C5462/010,,,,,8,,G4NCEH36413,,ABP_AURORA_BLACK/ABP_AURORA_BLACK,,19560.00,20305.00,,20305.00,10/10/14,,,CF,,
2122511,KNDPBCAC6F7772795,K20661,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,9,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,5XXGM4A7XFG456066,K20530,NEW,2015,KIA,OPTIMA,53222/025,SD,AUTOMATIC,,,5,,,,SMOKEY_BLUE/SMOKEY_BLUE,,22998.00,23775.00,,23775.00,03/13/15,,,CF CKG DSA,,
2122511,KNAFX4A66F5289006,K19614,NEW,2015,KIA,Forte,C3422/030,,,,,10,,G4NBEH07395,,SWP_SNOW_WHITE_PEA/SWP_SNOW_WHITE_PEA,,18956.00,19560.00,,19560.00,08/07/14,,,CF CT POP PP,,
2122511,KNDPBCAC2F7772020,K20662,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,9,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,5XXGM4A74FG456399,K20531,NEW,2015,KIA,OPTIMA,53222/025,SD,AUTOMATIC,,,7,,,,SMOKEY_BLUE/SMOKEY_BLUE,,22998.00,23775.00,,23775.00,03/13/15,,,CF CKG DSA,,
2122511,KNDPB3AC8F7686341,K19745,NEW,2015,KIA,SPORTAGE,42222/020,MP,,,,5,,G4KJEH64179,,A3D_BRIGHT_SILVER/A3D_BRIGHT_SILVER,,23727.00,24490.00,,24490.00,09/08/14,,,CF CN CT PKG UVH,,
2122511,KNDPBCAC6F7781139,K20924,NEW,2015,KIA,SPORTAGE,42422/020,MP,AUTOMATIC,,,8,,,,MINERAL_SILVER/MINERAL_SILVER,,25318.00,26160.00,,26160.00,04/27/15,,,CF CT PKG UVH WL,,
2122511,KNAFX4A68F5289007,K19615,NEW,2015,KIA,Forte,C3422/030,,,,,3,,G4NBEH07405,,SWP_SNOW_WHITE_PEA/SWP_SNOW_WHITE_PEA,,18956.00,19560.00,,19560.00,08/07/14,,,CF CT POP PP,,
2122511,5XXGM4A71FG456618,K20532,NEW,2015,KIA,OPTIMA,53222/025,SD,AUTOMATIC,,,3,,,,DARK_CHERRY/DARK_CHERRY,,22998.00,23775.00,,23775.00,03/13/15,,,CF CKG DSA,,
2122511,KNDPBCACXF7780964,K20925,NEW,2015,KIA,SPORTAGE,42422/020,MP,AUTOMATIC,,,8,,,,MINERAL_SILVER/MINERAL_SILVER,,25318.00,26160.00,,26160.00,04/27/15,,,CF CT PKG UVH WL,,
2122511,KNDPBCAC8F7771910,K20663,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,12,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNDPB3ACXF7696790,K19746,NEW,2015,KIA,SPORTAGE,42222/020,MP,,,,7,,G4KJEH64691,,A3D_BRIGHT_SILVER/A3D_BRIGHT_SILVER,,23727.00,24490.00,,24490.00,09/08/14,,,CF CN CT PKG UVH,,
2122511,KNDJN2A22F7168451,K20926,NEW,2015,KIA,SOUL,B1512/010,WG,AUTOMATIC,,,7,,,,CLEAR_WHITE/CLEAR_WHITE,,17822.00,18185.00,,18185.00,04/28/15,,,CF CN,,
2122511,5XYPG4A3XGG030346,K20795,NEW,2016,KIA,SORENTO,73222/020,UT,AUTOMATIC,,,7,,,,DARK_CHERRY/DARK_CHERRY,,28011.00,28875.00,,28875.00,04/09/15,,,CF CPK PL RS,,
2122511,KNDPBCAC6F7692493,K19878,NEW,2015,KIA,SPORTAGE,42422/010,MP,,,,4,,G4KJEH64435,,UD_CLEAR_WHITE/UD_CLEAR_WHITE,,23568.00,24260.00,,24260.00,09/18/14,,,CF,,
2122511,KNDPBCAC2F7771921,K20664,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,8,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,5XXGM4A73FG456619,K20533,NEW,2015,KIA,OPTIMA,53222/025,SD,AUTOMATIC,,,4,,,,DARK_CHERRY/DARK_CHERRY,,22998.00,23775.00,,23775.00,03/13/15,,,CF CKG DSA,,
2122511,KNDPB3AC0F7708025,K20010,NEW,2015,KIA,SPORTAGE,42222/010,MP,,,,10,,G4KJEH65152,,9P_BLACK_CHERRY/9P_BLACK_CHERRY,,22129.00,22760.00,,22760.00,10/13/14,,,CF,,
2122511,5XYKT4A60FG655272,K20272,NEW,2015,KIA,SORENTO,73222/025,MP,AUTOMATIC,,,5,,,,EBONY_BLACK/EBONY_BLACK,,27681.00,28445.00,,28445.00,12/02/14,,,CN CPW TSA,,
2122511,KNAGM4AD4F5077216,K20796,NEW,2015,KIA,OPTIMA,Z5222/010,SD,AUTOMATIC,,,8,,,,AURORA_BLACK/AURORA_BLACK,,27070.00,28540.00,,28540.00,04/09/15,,,ABP BA CN HCN,,
2122511,5XXGN4A7XFG402117,K19879,NEW,2015,KIA,OPTIMA,53242/010,,,,,8,,G4KJEK57614,,SWP_SNOW_WHITE_PEA/SWP_SNOW_WHITE_PEA,,24200.00,25525.00,,25525.00,09/18/14,,,SWP RSP,,
2122511,KNDPBCAC0F7771996,K20665,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,14,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNDPBCAC8F7759952,K20534,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,4,,,,TWILIGHT_BLUE/TWILIGHT_BLUE,,23763.00,24475.00,,24475.00,03/13/15,,,CF CN,,
2122511,KNDJN2A26F7169246,K20927,NEW,2015,KIA,SOUL,B1512/010,WG,AUTOMATIC,,,9,,,,CLEAR_WHITE/CLEAR_WHITE,,17822.00,18185.00,,18185.00,04/29/15,,,CF CN,,
2122511,KNDPBCAC0F7772002,K20666,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,9,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNDPBCAC1F7764037,K20535,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,5,,,,SAGE_GREEN/SAGE_GREEN,,23763.00,24475.00,,24475.00,03/13/15,,,CF CN,,
2122511,KNDJN2A29F7768545,K20928,NEW,2015,KIA,SOUL,B1512/010,WG,AUTOMATIC,,,12,,,,ALIEN_II/ALIEN_II,,17822.00,18185.00,,18185.00,04/29/15,,,CF CN,,
2122511,KNDPBCACXF7771519,K20797,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,8,,,,TWILIGHT_BLUE/TWILIGHT_BLUE,,23763.00,24475.00,,24475.00,04/09/15,,,CF CN,,
2122511,KNAFX4A86F5318182,K20011,NEW,2015,KIA,Forte,C5462/010,,,,,9,,G4NCEH36224,,ABP_AURORA_BLACK/ABP_AURORA_BLACK,,19560.00,20305.00,,20305.00,10/13/14,,,CF,,
2122511,KNDJX3A5XF7203778,K20929,NEW,2015,KIA,SOUL,B2542/010,WG,AUTOMATIC,,,7,,,,SOLAR_YELLOW/SOLAR_YELLOW,,20979.00,21885.00,,21885.00,04/29/15,,,CF MUG WL,,
2122511,KNDJN2A23F7200145,K20798,NEW,2015,KIA,SOUL,B1511/010,WG,MANUAL,,,8,,,,SHADOW_BLACK/SHADOW_BLACK,,16055.00,16185.00,,16185.00,04/09/15,,,CF CN,,
2122511,KNDPB3AC7F7701587,K20012,NEW,2015,KIA,SPORTAGE,42222/010,MP,,,,2,,G4KJEH64960,,E6S_MINERAL_SILVER/E6S_MINERAL_SILVER,,22129.00,22760.00,,22760.00,10/13/14,,,CF,,
2122511,KNDPBCAC2F7772003,K20667,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,8,,,,DLEAR_WHITE/DLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNDPBCACXF7781760,K20930,NEW,2015,KIA,SPORTAGE,42422/020,MP,AUTOMATIC,,,9,,,,BLACK_CHERRY/BLACK_CHERRY,,25318.00,26160.00,,26160.00,04/29/15,,,CF CT PKG UVH WL,,
2122511,KNDPBCAC0F7702810,K20013,NEW,2015,KIA,SPORTAGE,42422/010,MP,,,,5,,G4KJEH65012,,BEG_SIGNAL_RED/BEG_SIGNAL_RED,,23568.00,24260.00,,24260.00,10/13/14,,,CF,,
2122511,KNDPBCACXF7772007,K20668,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,9,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,5XYPGDA30GG014608,K20407,NEW,2016,KIA,SORENTO,73422/020,UT,AUTOMATIC,,,10,,,,SPARKLING_SILVER/SPARKLING_SILVER,,29225.00,30025.00,,30025.00,01/26/15,,,CF CPK,,
2122511,KNDPBCAC9F7772015,K20669,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,12,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNDPBCAC4F7781379,K20931,NEW,2015,KIA,SPORTAGE,42422/020,MP,AUTOMATIC,,,7,,,,BRIGHT_SILVER/BRIGHT_SILVER,,25318.00,26160.00,,26160.00,04/29/15,,,CF CT PKG UVH WL,,
2122511,KNDPBCAC2F7772017,K20670,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,9,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,5XXGM4A79FG465437,K20932,NEW,2015,KIA,OPTIMA,53222/010,SD,AUTOMATIC,,,5,,,,EBONY_BLACK/EBONY_BLACK,,22296.00,23070.00,,23070.00,04/30/15,,,CF RS,,
2122511,KNDPBCAC9F7771611,K20671,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,7,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNDPBCAC8F7761569,K20540,NEW,2015,KIA,SPORTAGE,42422/010,UTILITY,,,,4,,G4KJFH67748,,EAB/SAGE_GREEN,,23763.00,24475.00,,24475.00,03/16/15,,,CF CN,,
2122511,5XYKT4A64FG656392,K20278,NEW,2015,KIA,SORENTO,73222/025,MP,,,,12,,G4KJEK65887,,IM_TITANIUM_GRAY/IM_TITANIUM_GRAY,,27681.00,28445.00,,28445.00,12/05/14,,,CN CPW TSA,,
2122511,5XXGM4A73FG469600,K20933,NEW,2015,KIA,OPTIMA,53222/010,SD,AUTOMATIC,,,5,,,,EBONY_BLACK/EBONY_BLACK,,22296.00,23070.00,,23070.00,04/30/15,,,CF RS,,
2122511,5XXGM4A72FG470124,K20934,NEW,2015,KIA,OPTIMA,53222/045,SD,AUTOMATIC,,,6,,,,SMOKEY_BLUE/SMOKEY_BLUE,,23801.00,24670.00,,24670.00,04/30/15,,,CF COP RS,,
2122511,5XXGM4A77FG464058,K20803,NEW,2015,KIA,OPTIMA,53222/045,SD,AUTOMATIC,,,7,,,,PLAT._GRAPHITE/PLAT._GRAPHITE,,23801.00,24670.00,,24670.00,04/10/15,,,CF COP RS,,
2122511,KNDJX3A55F7127984,K19886,NEW,2015,KIA,SOUL,B2542/040,WG,,,,15,,G4NCEH56535,,AYE_SOLAR_YELLOW/AYE_SOLAR_YELLOW,,23296.00,24395.00,,24395.00,09/18/14,,,CF CT HF SNS,,
2122511,KNDJP3A57F7144768,K20279,NEW,2015,KIA,SOUL,B2522/030,WG,,,,15,,G4NCEH57586,,1D_CLEAR_WHITE/1D_CLEAR_WHITE,,21042.00,22010.00,,22010.00,12/09/14,,,AU CF MUG SP UVH,,
2122511,KNDPBCACXF7771892,K20672,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,10,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNDPBCAC8F7764021,K20541,NEW,2015,KIA,SPORTAGE,42422/010,UTILITY,,,,3,,G4KJFH67870,,EAB/SAGE_GREEN,,23763.00,24475.00,,24475.00,03/16/15,,,CF CN,,
2122511,KNAFK4A62F5410967,K20804,NEW,2015,KIA,Forte,C3422/020,SD,AUTOMATIC,,,8,,,,SILKY_SILVER/SILKY_SILVER,,17995.00,18515.00,,18515.00,04/10/15,,,CF CT,,
2122511,KNDPBCAC9F7771897,K20673,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,7,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNDPBCAC7F7763944,K20542,NEW,2015,KIA,SPORTAGE,42422/010,UTILITY,,,,3,,G4KJFH67859,,EAB/SAGE_GREEN,,23763.00,24475.00,,24475.00,03/16/15,,,CF CN,,
2122511,5XXGM4A73FG468379,K20935,NEW,2015,KIA,OPTIMA,53222/010,SD,AUTOMATIC,,,4,,,,EBONY_BLACK/EBONY_BLACK,,22296.00,23070.00,,23070.00,04/30/15,,,CF RS,,
2122511,KNDPBCAC2F7771899,K20674,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,8,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNDPB3AC4F7699846,K20150,NEW,2015,KIA,SPORTAGE,42222/020,MP,AUTOMATIC,,,1,,,,CLEAR_WHITE/CLEAR_WHITE,,24167.00,25010.00,,25010.00,11/12/14,,,CF PKG PL RS UVH,,
2122511,5XXGN4A75FG400825,K19757,NEW,2015,KIA,OPTIMA,53242/030,,,,,3,,G4KJEK57013,,D0_METAL_BRONZE/D0_METAL_BRONZE,,27034.00,28535.00,,28535.00,09/09/14,,,CT PB PPO,,
2122511,KNAGM4A71F5599585,K20543,NEW,2015,KIA,OPTIMA,53222/010,SEDAN,,,,3,,G4KJEH19561,,B3U/SMOKEY_BLUE,,21940.00,22645.00,,22645.00,03/16/15,,,CF,,
2122511,KNDME5C17F6032941,K20281,NEW,2015,KIA,SEDONA,64292/010,,,,,2,,G6DHES20898,,SWP_SNOW_WHITE_PEA/SWP_SNOW_WHITE_PEA,,38468.00,40740.00,,40740.00,12/11/14,,,CN MUG,,
2122511,5XXGM4A73FG468981,K20936,NEW,2015,KIA,OPTIMA,53222/010,SD,AUTOMATIC,,,4,,,,SMOKEY_BLUE/SMOKEY_BLUE,,22296.00,23070.00,,23070.00,04/30/15,,,CF RS,,
2122511,KNAFK4A67F5413587,K20805,NEW,2015,KIA,Forte,C3422/020,SD,AUTOMATIC,,,11,,,,SILKY_SILVER/SILKY_SILVER,,17995.00,18515.00,,18515.00,04/10/15,,,CF CT,,
2122511,KNDPBCAC2F7771904,K20675,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,8,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNAGM4AD5F5081453,K20544,NEW,2015,KIA,OPTIMA,Z5222/005,SEDAN,,,,4,,G4KKEA53724,,ABP/AURORA_BLACK,,25756.00,27140.00,,27140.00,03/16/15,,,ABP BA CN,,
2122511,5XXGM4A72FG470544,K20937,NEW,2015,KIA,OPTIMA,53222/025,SD,AUTOMATIC,,,5,,,,SMOKEY_BLUE/SMOKEY_BLUE,,23282.00,24120.00,,24120.00,04/30/15,,,CF CKG RS,,
2122511,KNAFK4A62F5408104,K20806,NEW,2015,KIA,Forte,C3422/020,SD,AUTOMATIC,,,7,,,,AURORA_BLACK/AURORA_BLACK,,18087.00,18615.00,,18615.00,04/13/15,,,ABP CF CT,,
2122511,KNAFK4A6XF5367480,K20413,NEW,2015,KIA,Forte,C3422/020,SD,AUTOMATIC,,,6,,,,SILKY_SILVER/SILKY_SILVER,,17927.00,18435.00,,18435.00,01/26/15,,,CF,,
2122511,KNAGM4AD7F5081499,K20545,NEW,2015,KIA,OPTIMA,Z5222/005,SEDAN,,,,4,,G4KKEA53671,,C3S/ALUMINUM_SILVE,,25570.00,26940.00,,26940.00,03/16/15,,,BA CN,,
2122511,5XXGM4A75FG472935,K20938,NEW,2015,KIA,OPTIMA,53222/045,SD,AUTOMATIC,,,5,,,,SMOKEY_BLUE/SMOKEY_BLUE,,23801.00,24670.00,,24670.00,04/30/15,,,CF COP RS,,
2122511,KNAFK4A66F5408106,K20807,NEW,2015,KIA,FORTE KOUP SX,C3422/020,SD,AUTOMATIC,,,9,,,,AURORA_BLACK/AURORA_BLACK,,18087.00,18615.00,,18615.00,04/13/15,,,ABP CF CT,,
2122511,KNDPBCAC6F7772022,K20676,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,10,,,,CLEAR_WHITE/CLEAR_WHITE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,5XYKTDA63FG655377,K20152,NEW,2015,KIA,SORENTO,73422/025,MP,AUTOMATIC,,,6,,,,EBONY_BLACK/EBONY_BLACK,,29728.00,30290.00,,30290.00,11/12/14,,,CPW MUG TSA,,
2122511,5XXGN4A72FG400832,K19759,NEW,2015,KIA,OPTIMA,53242/030,,,,,7,,G4KJEK56822,,D0_METAL_BRONZE/D0_METAL_BRONZE,,27034.00,28535.00,,28535.00,09/09/14,,,CT PB PPO,,
2122511,KNAFK4A62F5408118,K20808,NEW,2015,KIA,FORTE KOUP SX,C3422/020,SD,AUTOMATIC,,,9,,,,AURORA_BLACK/AURORA_BLACK,,18087.00,18615.00,,18615.00,04/13/15,,,ABP CT CF,,
2122511,5XYPG4A39GG014560,K20415,NEW,2016,KIA,SORENTO,73222/025,UT,AUTOMATIC,,,15,,,,EBONY_BLACK/EBONY_BLACK,,28604.00,29445.00,,29445.00,01/28/15,,,CM CPK TRS,,
2122511,KNDPB3AC7F7700021,K20022,NEW,2015,KIA,SPORTAGE,42222/020,MP,,,,3,,G4KJEH64879,,9P_BLACK_CHERRY/9P_BLACK_CHERRY,,24167.00,25010.00,,25010.00,10/15/14,,,CF PKG PL RS UVH,,
2122511,5XXGN4A7XFG403476,K19891,NEW,2015,KIA,OPTIMA,53242/010,,,,,2,,G4KJEK58021,,3D_BRIGHT_SILVER/3D_BRIGHT_SILVER,,24012.00,25325.00,,25325.00,09/19/14,,,RSP,,
2122511,KNDPBCAC8F7771499,K20677,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,8,,,,TWILIGHT_BLUE/TWILIGHT_BLUE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,5XYKTDA66FG654384,K20153,NEW,2015,KIA,SORENTO,73422/025,MP,AUTOMATIC,,,5,,,,TITANIUM_GRAY/TITANIUM_GRAY,,29478.00,30290.00,,30290.00,11/12/14,,,CPW MUG TSA,,
2122511,KNAGM4AD0F5077231,K20546,NEW,2015,KIA,OPTIMA,Z5222/010,SEDAN,,,,4,,G4KKEA50253,,ABP/AURORA_BLACK,,27070.00,28540.00,,28540.00,03/16/15,,,ABP BA CN HCN,,
2122511,KNAFK4A60F5408120,K20809,NEW,2015,KIA,FORTE KOUP SX,C3422/020,SD,AUTOMATIC,,,8,,,,AURORA_BLACK/AURORA_BLACK,,18087.00,18615.00,,18615.00,04/13/15,,,ABP CF CT,,
2122511,5XYPG4A33GG014666,K20416,NEW,2016,KIA,SORENTO,73222/010,UT,AUTOMATIC,,,15,,,,REMINGTON_RED/REMINGTON_RED,,26536.00,27225.00,,27225.00,01/28/15,,,CF,,
2122511,KNDPBCAC0F7771643,K20678,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,9,,,,TWILIGHT_BLUE/TWILIGHT_BLUE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNAGM4AD5F5077323,K20547,NEW,2015,KIA,OPTIMA,Z5222/010,SEDAN,,,,3,,G4KKEA50165,,B3U/SMOKEY_BLUE,,26884.00,28340.00,,28340.00,03/16/15,,,BA CN HCN,,
2122511,KNDPB3ACXF7692609,K20023,NEW,2015,KIA,SPORTAGE,42222/020,MP,,,,3,,G4KJEH64369,,UD_CLEAR_WHITE/UD_CLEAR_WHITE,,24167.00,25010.00,,25010.00,10/15/14,,,CF PKG PL RS UVH,,
2122511,KNADN4A3XF6456545,K20154,NEW,2015,KIA,RIO,31462/030,SD,AUTOMATIC,,,6,,,,BRIGHT_SILVER/BRIGHT_SILVER,,18921.00,19850.00,,19850.00,11/13/14,,,CF CNP ECO S4,,
2122511,KNAGM4AD2F5077327,K20548,NEW,2015,KIA,OPTIMA,Z5222/010,SEDAN,,,,3,,G4KKEA50327,,B3U/SMOKEY_BLUE,,26884.00,28340.00,,28340.00,03/16/15,,,BA CN HCN,,
2122511,KNAFX4A6XF5410698,K20810,NEW,2015,KIA,FORTE KOUP SX,C3422/030,SD,AUTOMATIC,,,8,,,,SILKY_SILVER/SILKY_SILVER,,18840.00,19415.00,,19415.00,04/13/15,,,CF CT POP,,
2122511,KNDPBCAC4F7771645,K20679,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,9,,,,TWILIGHT_BLUE/TWILIGHT_BLUE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,5XXGM4A77FG447096,K20417,NEW,2015,KIA,OPTIMA,53222/025,SD,AUTOMATIC,,,6,,,,PLATINUM_GRAPHITE/PLATINUM_GRAPHITE,,23282.00,24120.00,,24120.00,01/28/15,,,CF CKG RS,,
2122511,KNAFX4A61F5410699,K20811,NEW,2015,KIA,Forte,C3422/030,SD,AUTOMATIC,,,9,,,,SILKY_SILVER/SILKY_SILVER,,18840.00,19415.00,,19415.00,04/13/15,,,CF CT POP,,
2122511,5XXGN4A70FG410484,K20025,NEW,2015,KIA,OPTIMA,53242/030,,,,,7,,G4KJEK44344,,B3U_SMOKEY_BLUE/B3U_SMOKEY_BLUE,,27103.00,28625.00,,28625.00,10/15/14,,,PB RSP,,
2122511,KNDPBCAC6F7771646,K20680,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,11,,,,TWILIGHT_BLUE/TWILIGHT_BLUE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNAGM4ADXF5077432,K20549,NEW,2015,KIA,OPTIMA,Z5222/010,SEDAN,,,,3,,G4KKEA50718,,SWP/SNOW_WHITE_PEA,,27070.00,28540.00,,28540.00,03/16/15,,,SWP BA CN HCN,,
2122511,KNADN4A3XF6462037,K20287,NEW,2015,KIA,RIO,31482/040,,,,,2,,,,3D_BRIGHT_SILVER/3D_BRIGHT_SILVER,,19050.00,20150.00,,20150.00,12/12/14,,,BA CA CF CN CT EH MUG S4 WL,,
2122511,KNAFX4A64F5410695,K20812,NEW,2015,KIA,Forte,C3422/030,SD,AUTOMATIC,,,7,,,,SILKY_SILVER/SILKY_SILVER,,18840.00,19415.00,,19415.00,04/13/15,,,CF CT POP,,
2122511,5XXGN4A78FG401743,K19895,NEW,2015,KIA,OPTIMA,53242/030,,,,,10,,G4KJEK57462,,3D_BRIGHT_SILVER/3D_BRIGHT_SILVER,,27103.00,28625.00,,28625.00,09/19/14,,,PB RSP,,
2122511,KNAFX4A64F5289005,K19633,NEW,2015,KIA,Forte,C3422/030,,,,,2,,G4NBEH7405,,SWP_SNOW_WHITE_PEA/SWP_SNOW_WHITE_PEA,,18956.00,19560.00,,19560.00,08/13/14,,,CF CT POP PP,,
2122511,KNDPBCAC1F7771649,K20681,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,8,,,,TWILIGHT_BLUE/TWILIGHT_BLUE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,5XXGM4A73FG450173,K20550,NEW,2015,KIA,OPTIMA,53222/025,SD,,,,4,,G4KJFK01606,,EB/EBONY_BLACK,,23282.00,24120.00,,24120.00,03/16/15,,,CF CKG RS,,
2122511,5XYKTDA64FG655503,K20157,NEW,2015,KIA,SORENTO,73422/025,MP,AUTOMATIC,,,5,,,,SATIN_METAL/SATIN_METAL,,29441.00,30245.00,,30245.00,11/13/14,,,CN CPW TSA,,
2122511,KNADN4A39F6466032,K20288,NEW,2015,KIA,RIO,31462/020,,,,,4,,G4FDES79140,,3D_BRIGHT_SILVER/3D_BRIGHT_SILVER,,18559.00,19450.00,,19450.00,12/12/14,,,CF CNP S4,,
2122511,5XXGM4A76FG447042,K20420,NEW,2015,KIA,OPTIMA,53222/025,SD,AUTOMATIC,,,5,,,,SPARKLING_SILVER/SPARKLING_SILVER,,23282.00,24120.00,,24120.00,01/28/15,,,CF CKG RS,,
2122511,KNDPBCAC8F7771650,K20682,NEW,2015,KIA,SPORTAGE,42422/010,MP,AUTOMATIC,,,5,,,,TWILIGHT_BLUE/TWILIGHT_BLUE,,23763.00,24475.00,,24475.00,03/31/15,,,CF CN,,
2122511,KNDPBCAC8F7763791,K20551,NEW,2015,KIA,SPORTAGE,42422/010,UTILITY,,,,3,,G4KJFH67861,,BEG/SIGNAL_RED,,23763.00,24475.00,,24475.00,03/16/15,,,CF CN,,
2122511,KNAFX4A60F5410841,K20813,NEW,2015,KIA,Forte,C3422/030,SD,AUTOMATIC,,,8,,,,BLUE/BLUE,,18840.00,19415.00,,19415.00,04/13/15,,,CF CT POP,,
2122511,5XXGN4A79FG401749,K19896,NEW,2015,KIA,OPTIMA,53242/030,,,,,3,,G4KJEK57462,,3D_BRIGHT_SILVER/3D_BRIGHT_SILVER,,27034.00,28535.00,,28535.00,09/19/14,,,CT PB PPO,,
